"StartDate","EndDate","QualtricsStatus","IPAddress","Progress","Duration","isFinishedSurvey","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Consent","prolific_id","Gender","Age","Ethnicity","Education","Employment","Income","Militarism_1","Militarism_2_reverse","Internationalism_1","Internationalism_2_reverse","Ideology_LR","PoliticalInterest","KnowledgeTest_Conservative","KnowledgeTest_NATO","KnowledgeTest_UK","KnowledgeTest_Zelensky","AttentionCheck","Control_First_Click","Control_Last_Click","Control_Page_Submit","Control_Click_Count","Control_Direct","Control_Indirect","Control_Economic","Control_Political","Control_General","Control_Threat","T1_First_Click","T1_Last_Click","T1_Page_Submit","T1_Click_Count","T1_Direct","T1_Indirect","T1_Economic","T1_Political","T1_General","T1_Threat","T2_First_Click","T2_Last_Click","T2_Page_Submit","T2_Click_Count","T2_Direct","T2_Indirect","T2_Economic","T2_Political","T2_General","T2_Threat","Knowledge_Score","Knowledge_Index","Ideology_Index","Militarism_Index","Internationalism_Index","Control_Nonmilitary_Index","T1_Nonmilitary_Index","T2_Nonmilitary_Index","Control_Overall_Index","T1_Overall_Index","T2_Overall_Index","Control_Time_Spent_Index","T1_Time_Spent_Index","T2_Time_Spent_Index","Treatment","Z","TreatmentGroup","Direct_Raw","Indirect_Raw","Economic_Raw","Political_Raw","General_Raw","Threat_Raw","Nonmilitary_Index_Raw","Overall_Index_Raw","Time_Spent_Index","Time_Cutoff","Direct","Indirect","Economic","Political","General","Threat","Nonmilitary_Index","Overall_Index"
"11/14/22 9:04","11/14/22 9:07","IP Address","75.87.119.133",100,178,TRUE,"11/14/22 9:07","R_3KCIBAHnQWrIWz7",NA,NA,NA,NA,27.6961,-97.3999,"anonymous","EN","I agree","5e13ad514c81b2a01ae4aa9f",0,"35-44 years old",1,1,0,0,-1,1,1,0,0,1,1,0,1,1,3,23.435,55.022,55.88,17,1,1,1,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0,0,1,3,NA,NA,4,NA,NA,55.88,NA,NA,"C",0,"C",1,1,1,1,6,8,3,4,55.88,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,0.323115963071655,0.629917559858711,0.589241076757026,1.23351538954684
"11/14/22 9:04","11/14/22 9:07","IP Address","172.56.233.122",100,210,TRUE,"11/14/22 9:07","R_2QKyA1ka58xgi1D",NA,NA,NA,NA,34.0251,-118.1556,"anonymous","EN","I agree","6157a19a19a618c6119bf7d7",1,"45-54 years old",1,1,1,1,1,-1,1,1,2,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34,57.52,58.238,11,0,1,1,1,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.2,0,2,NA,3,NA,NA,3,NA,NA,58.238,NA,"T",1,"T1",0,1,1,1,5,9,3,3,58.238,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,1.09382236379407,0.589241076757026,0.280489287545534
"11/14/22 9:06","11/14/22 9:07","IP Address","72.183.254.50",100,92,TRUE,"11/14/22 9:07","R_1Igw0htQMoGXis0",NA,NA,NA,NA,31.7703,-106.3006,"anonymous","EN","I agree","608981c1be83df6a5452398e",0,"35-44 years old",1,1,1,0,0,-1,-1,-1,10,1,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.555,25.318,25.931,8,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,1,-1,-2,NA,0,NA,NA,0,NA,NA,25.931,NA,"T",1,"T1",0,0,0,0,0,5,0,0,25.931,0,-0.536495331038436,-1.62403535154527,-2.50432369404041,-2.88372059700751,-2.56081457300073,-0.761796851947358,-2.82075405776589,-2.57858901845838
"11/14/22 9:04","11/14/22 9:07","IP Address","99.29.151.97",100,216,TRUE,"11/14/22 9:07","R_23f9BUeezfqxWgR",NA,NA,NA,NA,34.9016,-87.5082,"anonymous","EN","I agree","56b4b565b2de2a000d3316ba",0,"25-34 years old",1,0,0,1,1,1,0,1,1,0,1,1,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.209,44.59,45.352,6,1,1,1,1,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.1,2,1,NA,3,NA,NA,4,NA,NA,45.352,NA,"T",1,"T1",1,1,1,1,8,8,3,4,45.352,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,1.28442614176245,0.629917559858711,0.589241076757026,1.23351538954684
"11/14/22 9:04","11/14/22 9:07","IP Address","96.235.25.15",100,207,TRUE,"11/14/22 9:07","R_Ad3k5wMaP85S5oZ",NA,NA,NA,NA,40.4322,-80.1021,"anonymous","EN","I agree","5dda993086c886a06ce9108d",0,"55+ years old",1,0,0,0,-1,0,1,0,5,0,0,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.301,60.219,62.025,11,0,0,1,1,5,5,2,0.5,0.5,-1,1,NA,NA,2,NA,NA,2,NA,NA,62.025,"T",1,"T2",0,0,1,1,5,5,2,2,62.025,0,-0.536495331038436,-1.62403535154527,0.397973920370762,0.345614453573934,-0.157539126273742,-0.761796851947358,-0.547423968083947,-0.672536814455769
"11/14/22 9:04","11/14/22 9:07","IP Address","136.32.142.66",100,185,TRUE,"11/14/22 9:07","R_1gRT1jymj52RcYJ",NA,NA,NA,NA,38.9442,-94.2897,"anonymous","EN","I agree","610075fa5484c42a0afefc8c",0,"18-24 years old",0,0,0,1,-1,-1,1,-1,2,1,1,1,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.368,63.145,63.893,19,0,1,1,1,8,7,3,0.75,0.2,-2,0,NA,NA,3,NA,NA,3,NA,NA,63.893,"T",1,"T2",0,1,1,1,8,7,3,3,63.893,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,1.28442614176245,0.166012755923355,0.589241076757026,0.280489287545534
"11/14/22 9:03","11/14/22 9:07","IP Address","73.109.228.29",100,255,TRUE,"11/14/22 9:07","R_3rG2nBg3F3UdSoY",NA,NA,NA,NA,47.4626,-122.2089,"anonymous","EN","I agree","60baaa995c09d3162511871d",1,"35-44 years old",0,1,1,1,0,1,1,-1,3,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.191,104.111,105.459,21,0,1,1,1,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.3,1,0,NA,3,NA,NA,3,NA,NA,105.459,NA,"T",1,"T1",0,1,1,1,6,5,3,3,105.459,1,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.323115963071655,-0.761796851947358,0.589241076757026,0.280489287545534
"11/14/22 9:06","11/14/22 9:07","IP Address","75.142.111.92",100,81,TRUE,"11/14/22 9:07","R_2B3b6xP68b7uQPP",NA,NA,NA,NA,33.763,-118.1774,"anonymous","EN","I agree","60fd1ef37a8a9201cbf7d588",0,"18-24 years old",0,0,0,0,-1,1,1,1,4,1,1,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602,12.186,12.764,18,1,0,0,0,4,4,2,0.5,0.4,0,2,NA,NA,0,NA,NA,1,NA,NA,12.764,"T",1,"T2",1,0,0,0,4,4,0,1,12.764,0,1.85771517613309,-1.62403535154527,-2.50432369404041,-2.88372059700751,-0.638194215619139,-1.22570165588271,-2.82075405776589,-1.62556291645707
"11/14/22 9:03","11/14/22 9:07","IP Address","170.64.87.96",100,257,TRUE,"11/14/22 9:07","R_2CqVuvBM4LeuEn2",NA,NA,NA,NA,42.0256,-97.4145,"anonymous","EN","I agree","60e35afc1d7e1aee451eba47",1,"45-54 years old",1,1,1,1,0,1,1,-1,5,1,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.254,101.427,102.61,6,0,0,0,0,5,7,3,0.75,0.5,1,0,NA,NA,0,NA,NA,0,NA,NA,102.61,"T",1,"T2",0,0,0,0,5,7,0,0,102.61,1,-0.536495331038436,-1.62403535154527,-2.50432369404041,-2.88372059700751,-0.157539126273742,0.166012755923355,-2.82075405776589,-2.57858901845838
"11/14/22 9:03","11/14/22 9:07","IP Address","107.77.230.227",100,239,TRUE,"11/14/22 9:08","R_3MnD7bGuGymRY7t",NA,NA,NA,NA,33.816,-117.9692,"anonymous","EN","I agree","5d4b1b0d323d840017900e10",0,"25-34 years old",1,1,1,0,-1,-1,1,-1,0,1,1,1,1,1,3,4.224,94.816,95.491,17,0,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,-2,0,2,NA,NA,2,NA,NA,95.491,NA,NA,"C",0,"C",0,0,1,1,2,2,2,2,95.491,1,-0.536495331038436,-1.62403535154527,0.397973920370762,0.345614453573934,-1.59950439430993,-2.15351126375343,-0.547423968083947,-0.672536814455769
"11/14/22 9:05","11/14/22 9:08","IP Address","76.188.24.242",100,164,TRUE,"11/14/22 9:08","R_1ImZauFiuieKQlx",NA,NA,NA,NA,40.7354,-82.522,"anonymous","EN","I agree","5a4636c92f91ec0001dcba07",0,"25-34 years old",1,1,1,0,-1,-1,1,-1,2,1,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.983,62.588,63.146,11,1,1,0,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.2,-2,0,NA,2,NA,NA,3,NA,NA,63.146,NA,"T",1,"T1",1,1,0,1,6,9,2,3,63.146,0,1.85771517613309,0.613690778003282,-2.50432369404041,0.345614453573934,0.323115963071655,1.09382236379407,-0.547423968083947,0.280489287545534
"11/14/22 9:04","11/14/22 9:08","IP Address","98.110.113.138",100,199,TRUE,"11/14/22 9:08","R_2yrZo7z1xmtQIcW",NA,NA,NA,NA,39.8602,-74.8247,"anonymous","EN","I agree","602a8f9033061909d48b1d04",0,"18-24 years old",1,0,1,0,0,-1,-1,-1,9,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,29.58,30.414,30,0,0,0,0,1,4,4,1,0.9,-1,-2,NA,NA,0,NA,NA,0,NA,NA,30.414,"T",1,"T2",0,0,0,0,1,4,0,0,30.414,0,-0.536495331038436,-1.62403535154527,-2.50432369404041,-2.88372059700751,-2.08015948365533,-1.22570165588271,-2.82075405776589,-2.57858901845838
"11/14/22 9:05","11/14/22 9:08","IP Address","129.32.224.75",100,156,TRUE,"11/14/22 9:08","R_TmSLPlP8YcG4h0Z",NA,NA,NA,NA,39.981,-75.1699,"anonymous","EN","I agree","5eecf79232fae00d585cd6f4",0,"18-24 years old",0,1,0,0,-1,-1,1,-1,3,1,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.215,26.595,27.548,10,0,1,1,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.3,-2,0,NA,3,NA,NA,3,NA,NA,27.548,NA,"T",1,"T1",0,1,1,1,4,5,3,3,27.548,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.638194215619139,-0.761796851947358,0.589241076757026,0.280489287545534
"11/14/22 9:05","11/14/22 9:08","IP Address","107.77.223.72",100,140,TRUE,"11/14/22 9:08","R_1eL9ZI8CUie6zbG",NA,NA,NA,NA,40.9014,-73.9056,"anonymous","EN","I agree","5ee81189280cdb1163476b2b",1,"25-34 years old",1,1,1,0,-1,-1,1,0,2,0,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.984,62.533,62.999,27,0,1,0,0,3,6,4,1,0.2,-2,1,NA,NA,1,NA,NA,1,NA,NA,62.999,"T",1,"T2",0,1,0,0,3,6,1,1,62.999,0,-0.536495331038436,0.613690778003282,-2.50432369404041,-2.88372059700751,-1.11884930496454,-0.297892048012001,-1.68408901292492,-1.62556291645707
"11/14/22 9:05","11/14/22 9:08","IP Address","68.204.163.232",100,180,TRUE,"11/14/22 9:08","R_1hBbMmjGBjm5WXr",NA,NA,NA,NA,28.3159,-80.7292,"anonymous","EN","I agree","627286792f25495f123cc27b",1,"35-44 years old",1,0,0,0,-1,-1,-1,-1,4,1,1,1,1,1,3,38.37,74.135,75.257,7,0,0,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.4,-2,-2,2,NA,NA,2,NA,NA,75.257,NA,NA,"C",0,"C",0,0,1,1,1,5,2,2,75.257,0,-0.536495331038436,-1.62403535154527,0.397973920370762,0.345614453573934,-2.08015948365533,-0.761796851947358,-0.547423968083947,-0.672536814455769
"11/14/22 9:06","11/14/22 9:08","IP Address","72.84.231.4",100,111,TRUE,"11/14/22 9:08","R_33jNUp9PMYI6P1t",NA,NA,NA,NA,37.5147,-77.5034,"anonymous","EN","I agree","60d7697bf8d2dd2ce87a331e",1,"25-34 years old",0,1,1,0,-1,1,1,-1,1,1,0,0,0,1,3,21.669,35.581,36.087,6,1,1,1,1,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,0.1,0,0,3,NA,NA,4,NA,NA,36.087,NA,NA,"C",0,"C",1,1,1,1,8,9,3,4,36.087,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,1.28442614176245,1.09382236379407,0.589241076757026,1.23351538954684
"11/14/22 9:05","11/14/22 9:08","IP Address","75.134.245.92",100,158,TRUE,"11/14/22 9:08","R_1oqhbK9UxKkguWk",NA,NA,NA,NA,42.1719,-72.4721,"anonymous","EN","I agree","5c2854db89f035000174b3d0",1,"45-54 years old",0,1,1,1,-1,-1,1,0,4,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.268,50.951,52.233,6,0,1,1,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.4,-2,1,NA,3,NA,NA,3,NA,NA,52.233,NA,"T",1,"T1",0,1,1,1,5,8,3,3,52.233,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,0.629917559858711,0.589241076757026,0.280489287545534
"11/14/22 9:04","11/14/22 9:08","IP Address","69.243.168.129",100,217,TRUE,"11/14/22 9:08","R_238J2GyE1rF5zbV",NA,NA,NA,NA,41.6718,-86.2136,"anonymous","EN","I agree","60bc8860d04f4ac80d319a5c",1,"55+ years old",1,1,0,0,-1,-1,1,0,3,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.916,97.373,104.742,8,0,1,1,1,5,7,4,1,0.3,-2,1,NA,NA,3,NA,NA,3,NA,NA,104.742,"T",1,"T2",0,1,1,1,5,7,3,3,104.742,1,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,0.166012755923355,0.589241076757026,0.280489287545534
"11/14/22 9:04","11/14/22 9:08","IP Address","66.91.210.148",100,237,TRUE,"11/14/22 9:08","R_3IQZ6cSqdTIpvSh",NA,NA,NA,NA,21.2817,-157.825,"anonymous","EN","I agree","5669ac845bd4ff0011159b4a",0,"35-44 years old",1,1,1,0,-1,-1,1,1,1,0,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.92,34.789,35.67,6,0,1,1,1,7,7,4,1,0.1,-2,2,NA,NA,3,NA,NA,3,NA,NA,35.67,"T",1,"T2",0,1,1,1,7,7,3,3,35.67,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,0.166012755923355,0.589241076757026,0.280489287545534
"11/14/22 9:05","11/14/22 9:08","IP Address","23.126.148.7",100,191,TRUE,"11/14/22 9:08","R_sRIhsdspfvrdtux",NA,NA,NA,NA,44.0304,-88.607,"anonymous","EN","I agree","5c7c3c7b896a0b00171c2302",1,"25-34 years old",1,0,1,0,-1,0,0,0,5,1,1,1,1,1,3,37.006,51.932,52.824,6,1,1,1,1,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.5,-1,0,3,NA,NA,4,NA,NA,52.824,NA,NA,"C",0,"C",1,1,1,1,8,9,3,4,52.824,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,1.28442614176245,1.09382236379407,0.589241076757026,1.23351538954684
"11/14/22 9:07","11/14/22 9:09","IP Address","198.184.147.58",100,96,TRUE,"11/14/22 9:09","R_3dGGRZi5hxOg484",NA,NA,NA,NA,40.4531,-79.9028,"anonymous","EN","I agree","5f978c9948915015fb3bd00a",0,"25-34 years old",1,1,1,0,-1,-1,1,1,2,1,1,1,1,1,3,21.417,32.639,33.663,12,1,1,1,1,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.2,-2,2,3,NA,NA,4,NA,NA,33.663,NA,NA,"C",0,"C",1,1,1,1,4,7,3,4,33.663,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,-0.638194215619139,0.166012755923355,0.589241076757026,1.23351538954684
"11/14/22 9:06","11/14/22 9:09","IP Address","24.112.118.104",100,161,TRUE,"11/14/22 9:09","R_24N7zQeZ3Vj2gpW",NA,NA,NA,NA,36.4679,-83.5543,"anonymous","EN","I agree","5ddd99500f8d51d1ce9fd780",1,"25-34 years old",1,1,1,1,-1,-1,1,-1,6,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.859,57.387,58.976,7,0,1,1,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.6,-2,0,NA,3,NA,NA,3,NA,NA,58.976,NA,"T",1,"T1",0,1,1,1,6,7,3,3,58.976,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.323115963071655,0.166012755923355,0.589241076757026,0.280489287545534
"11/14/22 9:04","11/14/22 9:09","IP Address","174.232.150.4",100,257,TRUE,"11/14/22 9:09","R_yVKzCqyeigGV5gR",NA,NA,NA,NA,41.3847,-81.7982,"anonymous","EN","I agree","613747afa1b97f29cbae831b",0,"35-44 years old",1,0,1,0,1,1,0,-1,8,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.875,73.16,74.497,12,0,1,1,0,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.8,2,-1,NA,2,NA,NA,2,NA,NA,74.497,NA,"T",1,"T1",0,1,1,0,6,5,2,2,74.497,0,-0.536495331038436,0.613690778003282,0.397973920370762,-2.88372059700751,0.323115963071655,-0.761796851947358,-0.547423968083947,-0.672536814455769
"11/14/22 9:06","11/14/22 9:09","IP Address","170.154.57.25",100,133,TRUE,"11/14/22 9:09","R_2v6WnrwAKZ09HxP",NA,NA,NA,NA,42.0857,-70.999,"anonymous","EN","I agree","5ae11f9709eae20001132c22",1,"35-44 years old",1,1,1,1,-1,-1,0,-1,2,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.365,54.222,54.886,8,0,1,1,1,5,6,4,1,0.2,-2,-1,NA,NA,3,NA,NA,3,NA,NA,54.886,"T",1,"T2",0,1,1,1,5,6,3,3,54.886,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,-0.297892048012001,0.589241076757026,0.280489287545534
"11/14/22 9:06","11/14/22 9:09","IP Address","47.227.237.241",100,135,TRUE,"11/14/22 9:09","R_3lSvHHVOyU5ih2X",NA,NA,NA,NA,39.9744,-86.0829,"anonymous","EN","I agree","5d2a3561d3edf900018016a1",1,"35-44 years old",1,1,1,1,-1,0,1,0,5,1,1,1,1,1,3,38.466,53.301,53.801,8,1,1,1,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.5,-1,1,3,NA,NA,4,NA,NA,53.801,NA,NA,"C",0,"C",1,1,1,1,5,4,3,4,53.801,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,-1.22570165588271,0.589241076757026,1.23351538954684
"11/14/22 9:01","11/14/22 9:09","IP Address","107.77.208.22",100,494,TRUE,"11/14/22 9:09","R_5tIcqPZWIHEdPFf",NA,NA,NA,NA,41.8764,-87.6133,"anonymous","EN","I agree","5eb983034987d1074b5232ce",0,"55+ years old",1,0,0,0,1,1,1,0,2,1,0,0,0,1,3,1.482,140.256,140.959,33,1,1,1,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,0.2,2,1,3,NA,NA,4,NA,NA,140.959,NA,NA,"C",0,"C",1,1,1,1,5,7,3,4,140.959,1,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,0.166012755923355,0.589241076757026,1.23351538954684
"11/14/22 9:07","11/14/22 9:09","IP Address","209.174.200.153",100,93,TRUE,"11/14/22 9:09","R_2AX2mko8OFUDffF",NA,NA,NA,NA,38.6079,-89.6074,"anonymous","EN","I agree","5f0fab5abdec9a1aff2b2744",0,"25-34 years old",1,1,1,1,0,1,-1,-1,10,1,1,0,1,1,3,14.765,25.728,26.346,6,0,0,0,0,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,1,1,-2,0,NA,NA,0,NA,NA,26.346,NA,NA,"C",0,"C",0,0,0,0,2,9,0,0,26.346,0,-0.536495331038436,-1.62403535154527,-2.50432369404041,-2.88372059700751,-1.59950439430993,1.09382236379407,-2.82075405776589,-2.57858901845838
"11/14/22 9:07","11/14/22 9:09","IP Address","100.2.46.213",100,130,TRUE,"11/14/22 9:09","R_23ZzcpnoivR72tz",NA,NA,NA,NA,40.6643,-73.9763,"anonymous","EN","I agree","5b4370f330bbfd000105f991",1,"55+ years old",1,1,1,1,-1,-1,1,1,1,1,0,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.744,48.406,50.297,7,0,1,1,1,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.1,-2,2,NA,3,NA,NA,3,NA,NA,50.297,NA,"T",1,"T1",0,1,1,1,7,8,3,3,50.297,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,0.629917559858711,0.589241076757026,0.280489287545534
"11/14/22 9:00","11/14/22 9:09","IP Address","50.86.178.143",100,503,TRUE,"11/14/22 9:09","R_3feq89WgFe8Z1BO",NA,NA,NA,NA,32.4143,-90.1185,"anonymous","EN","I agree","5de55fef7d44174e4befc3e8",1,"35-44 years old",1,1,1,1,0,-1,1,-1,6,1,1,1,1,1,3,74.646,101.801,104.122,6,0,1,1,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.6,-1,0,3,NA,NA,3,NA,NA,104.122,NA,NA,"C",0,"C",0,1,1,1,5,6,3,3,104.122,1,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,-0.297892048012001,0.589241076757026,0.280489287545534
"11/14/22 9:04","11/14/22 9:09","IP Address","174.202.34.123",100,303,TRUE,"11/14/22 9:09","R_21ih6cKHSTCCcWa",NA,NA,NA,NA,39.7764,-86.1077,"anonymous","EN","I agree","62e7c7dfe2d1a825e4e88dec",0,"25-34 years old",1,0,0,0,0,-1,0,-1,10,0,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.926,186.182,186.701,18,0,1,0,0,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,1,-1,-1,NA,1,NA,NA,1,NA,NA,186.701,NA,"T",1,"T1",0,1,0,0,5,7,1,1,186.701,1,-0.536495331038436,0.613690778003282,-2.50432369404041,-2.88372059700751,-0.157539126273742,0.166012755923355,-1.68408901292492,-1.62556291645707
"11/14/22 9:05","11/14/22 9:09","IP Address","174.203.133.200",100,221,TRUE,"11/14/22 9:09","R_2EbeS7kyElRcJbi",NA,NA,NA,NA,40.3052,-79.5418,"anonymous","EN","I agree","60f8b9a76a790915df2557ff",0,"45-54 years old",1,1,0,1,0,-1,1,0,2,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.691,75.906,76.809,6,1,1,1,1,7,7,4,1,0.2,-1,1,NA,NA,3,NA,NA,4,NA,NA,76.809,"T",1,"T2",1,1,1,1,7,7,3,4,76.809,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,0.166012755923355,0.589241076757026,1.23351538954684
"11/14/22 9:02","11/14/22 9:09","IP Address","174.240.191.110",100,413,TRUE,"11/14/22 9:09","R_3HMHetCvebHnHrQ",NA,NA,NA,NA,33.5613,-112.1442,"anonymous","EN","I agree","5d93828b5b11ac0017eedc19",1,"35-44 years old",1,0,0,0,-1,-1,1,-1,0,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.802,166.706,167.563,26,0,0,1,1,0,2,4,1,0,-2,0,NA,NA,2,NA,NA,2,NA,NA,167.563,"T",1,"T2",0,0,1,1,0,2,2,2,167.563,1,-0.536495331038436,-1.62403535154527,0.397973920370762,0.345614453573934,-2.56081457300073,-2.15351126375343,-0.547423968083947,-0.672536814455769
"11/14/22 9:04","11/14/22 9:09","IP Address","99.89.113.118",100,297,TRUE,"11/14/22 9:09","R_1rH6en8qLFg9D2d",NA,NA,NA,NA,38.6614,-121.2636,"anonymous","EN","I agree","5c1b97f889f0350001726def",0,"55+ years old",1,0,1,0,-1,-1,0,-1,5,0,1,0,1,1,3,61.576,82.026,83.044,6,0,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.5,-2,-1,2,NA,NA,2,NA,NA,83.044,NA,NA,"C",0,"C",0,0,1,1,2,2,2,2,83.044,0,-0.536495331038436,-1.62403535154527,0.397973920370762,0.345614453573934,-1.59950439430993,-2.15351126375343,-0.547423968083947,-0.672536814455769
